Regressor,Data preprocessing,Average R2 score,Average MAE score,Average RMSE score,Average MAPE score,Average R2 train score,Average MAE train score,Average RMSE train score,Average MAPE train score,woolfr r2 score,woolfr mae score,woolfr rmse score,woolfr mape score,blood r2 score,blood mae score,blood rmse score,blood mape score,feet r2 score,feet mae score,feet rmse score,feet mape score,pelt r2 score,pelt mae score,pelt rmse score,pelt mape score,fullGI r2 score,fullGI mae score,fullGI rmse score,fullGI mape score,mesent r2 score,mesent mae score,mesent rmse score,mesent mape score,epipl r2 score,epipl mae score,epipl rmse score,epipl mape score,liver r2 score,liver mae score,liver rmse score,liver mape score,spleen r2 score,spleen mae score,spleen rmse score,spleen mape score,pluck r2 score,pluck mae score,pluck rmse score,pluck mape score,head r2 score,head mae score,head rmse score,head mape score,warmcarc r2 score,warmcarc mae score,warmcarc rmse score,warmcarc mape score,kidney r2 score,kidney mae score,kidney rmse score,kidney mape score,KKCF r2 score,KKCF mae score,KKCF rmse score,KKCF mape score,tail r2 score,tail mae score,tail rmse score,tail mape score,coldcarc r2 score,coldcarc mae score,coldcarc rmse score,coldcarc mape score,mw% r2 score,mw% mae score,mw% rmse score,mw% mape score,WtBefDIS r2 score,WtBefDIS mae score,WtBefDIS rmse score,WtBefDIS mape score,LEG r2 score,LEG mae score,LEG rmse score,LEG mape score,CHUMP r2 score,CHUMP mae score,CHUMP rmse score,CHUMP mape score,LOIN r2 score,LOIN mae score,LOIN rmse score,LOIN mape score,BREAST r2 score,BREAST mae score,BREAST rmse score,BREAST mape score,BESTEND r2 score,BESTEND mae score,BESTEND rmse score,BESTEND mape score,MIDNECK r2 score,MIDNECK mae score,MIDNECK rmse score,MIDNECK mape score,SHOULDER r2 score,SHOULDER mae score,SHOULDER rmse score,SHOULDER mape score,NECK r2 score,NECK mae score,NECK rmse score,NECK mape score,woolfr r2 train score,woolfr mae train score,woolfr rmse train score,woolfr mape train score,blood r2 train score,blood mae train score,blood rmse train score,blood mape train score,feet r2 train score,feet mae train score,feet rmse train score,feet mape train score,pelt r2 train score,pelt mae train score,pelt rmse train score,pelt mape train score,fullGI r2 train score,fullGI mae train score,fullGI rmse train score,fullGI mape train score,mesent r2 train score,mesent mae train score,mesent rmse train score,mesent mape train score,epipl r2 train score,epipl mae train score,epipl rmse train score,epipl mape train score,liver r2 train score,liver mae train score,liver rmse train score,liver mape train score,spleen r2 train score,spleen mae train score,spleen rmse train score,spleen mape train score,pluck r2 train score,pluck mae train score,pluck rmse train score,pluck mape train score,head r2 train score,head mae train score,head rmse train score,head mape train score,warmcarc r2 train score,warmcarc mae train score,warmcarc rmse train score,warmcarc mape train score,kidney r2 train score,kidney mae train score,kidney rmse train score,kidney mape train score,KKCF r2 train score,KKCF mae train score,KKCF rmse train score,KKCF mape train score,tail r2 train score,tail mae train score,tail rmse train score,tail mape train score,coldcarc r2 train score,coldcarc mae train score,coldcarc rmse train score,coldcarc mape train score,mw% r2 train score,mw% mae train score,mw% rmse train score,mw% mape train score,WtBefDIS r2 train score,WtBefDIS mae train score,WtBefDIS rmse train score,WtBefDIS mape train score,LEG r2 train score,LEG mae train score,LEG rmse train score,LEG mape train score,CHUMP r2 train score,CHUMP mae train score,CHUMP rmse train score,CHUMP mape train score,LOIN r2 train score,LOIN mae train score,LOIN rmse train score,LOIN mape train score,BREAST r2 train score,BREAST mae train score,BREAST rmse train score,BREAST mape train score,BESTEND r2 train score,BESTEND mae train score,BESTEND rmse train score,BESTEND mape train score,MIDNECK r2 train score,MIDNECK mae train score,MIDNECK rmse train score,MIDNECK mape train score,SHOULDER r2 train score,SHOULDER mae train score,SHOULDER rmse train score,SHOULDER mape train score,NECK r2 train score,NECK mae train score,NECK rmse train score,NECK mape train score
Linear Regression,none,0.9060048335387105,165.50338950796043,219.14825322913413,0.16960243082653567,0.926400493237654,149.8709848638407,195.96890742129105,0.15865866959282438,0.8729263829151963,95.42724520852477,124.13741788966176,0.18874795298456176,0.9337645062699522,135.2584682374591,173.78362699480135,0.13041789308396473,0.9503852277755517,48.02120298393215,62.64020396819143,0.07276850743370362,0.9423971980767648,215.71328642810445,289.557282992871,0.08599480717485819,0.8846403132627676,712.2604613353797,881.2877360476755,0.16334211478360858,0.8340080186077872,155.45650143773358,220.96379259923935,0.45222809155706756,0.6455161861505223,332.0577822687426,527.9041052526628,0.7353773844967905,0.9324538845622372,61.14209871034424,82.01661382918002,0.10582711986361053,0.7748997835343319,11.703779072732878,14.558177676392523,0.2235574182750902,0.9363499466505938,53.553402179795135,67.9612597221734,0.09207946198408921,0.963304603534707,61.489570386107076,79.38798731025616,0.05840775161044111,0.9887971940576417,702.5963324336294,903.528948752634,0.05700161200279491,0.8546917568426775,4.960796899257705,6.716085251569341,0.10769124686615875,0.7883143740747298,125.91600304199629,166.87954416796484,0.6457963096472596,0.6891444100069928,19.807334419513623,30.162755294625676,0.30221578660261683,0.9882477047608071,702.709765988159,904.9895294154405,0.05823163540540921,0.9799391759611524,3.1044420951725042,3.8094729435273393,0.07320214169926698,0.9897451787933362,309.2811335252401,396.2112346912137,0.05148735358337646,0.9730169823786203,97.35908548311194,127.11820013191905,0.06175839501896226,0.9556370398224429,60.801913344373375,84.71503452300848,0.10280976739851647,0.9365150698769891,87.9711150753691,128.4288048375018,0.11386752757961319,0.9518408555875418,78.59280093938341,105.0634556262813,0.12514368862597777,0.9610893229690678,51.19936605248813,66.31656873566563,0.10333848337555879,0.970362321224317,67.48275651705026,98.59860337511277,0.07411273922174735,0.9832925788659692,71.10935095619817,95.65412475864119,0.06041899015592832,0.8748456554437745,38.11213218717313,55.464017169275486,0.16383902105895432,0.8935399288032599,90.5191403456453,113.64722914792264,0.18262432424315855,0.9478522970198657,122.6344865005851,153.68517323072535,0.119956982308985,0.9615901326031979,43.282785372502445,55.10305776314776,0.06833741119264977,0.9672565044124946,169.04630901618992,218.31691312636664,0.06761137729567714,0.9150267789449087,614.3463755257314,757.4811019516334,0.1443940906682057,0.8525392904231814,147.33183943070063,208.19372830864253,0.42731325176748003,0.8262539636138874,259.3497567004031,370.8698568755226,0.6907448134579212,0.9381163023443496,59.38276444534215,78.49096508954884,0.10448581828619645,0.8138778047780453,10.325493201079723,13.241360702666125,0.20060003697101453,0.9477652609884863,46.54841300966055,61.53984378576291,0.08235388467639934,0.9716130407911459,55.072760632350594,69.76261827696428,0.053505407180520756,0.9898493450276971,666.0229251651517,859.317452000658,0.05311999581187256,0.8711316610166064,4.729814732835123,6.324102008154615,0.10359306610986871,0.8069620994010887,122.31879178351568,159.29526629666154,0.6148043644429386,0.7327842526616132,19.420613944649965,27.953446234904575,0.3001432436949891,0.9891041225428223,668.3177535079212,870.7984811647468,0.054261275401757326,0.9828478337581278,2.940528672765793,3.5224843770956165,0.06733393284088243,0.9905378384804928,293.93989092810716,380.38551211423794,0.04887490428182963,0.9771426396132499,87.85400944414567,117.00243481389404,0.056805631823273944,0.9579571983063306,57.66409735727093,82.45916602759416,0.09821996035200997,0.9569575221867607,74.06323075706663,105.24504203858447,0.1011600771171144,0.9555307773341126,75.29707988956625,100.94978978965244,0.12194930188106459,0.9715765307815971,41.60086700587192,56.524860844405616,0.08337549854239157,0.9765997854465645,62.98664100944814,87.62138794481683,0.07107029387184521,0.9853467454447082,67.22865964586114,89.51033434857172,0.0563419186936991,0.9066531674544089,34.42057843549044,47.94998469068564,0.15214454649968864
Decision Tree Regressor,none,0.8732659301683137,163.11251086484134,234.03628097591954,0.1371209686130025,0.9982559776463802,6.86328226857888,29.13343767152679,0.005685582883948366,0.7881427849902403,116.29802259887006,159.82192711289673,0.183206513633747,0.8527775931614909,184.13926553672314,256.3803967900025,0.16659904321983515,0.9121372385180806,56.62521186440678,82.50769644260701,0.08160827524143019,0.9116331897436263,217.26553672316385,354.72666104523285,0.08307537493655248,0.8954220350198653,618.8029661016949,842.1581078419201,0.12310703291658243,0.8014909930104723,133.67040960451976,241.62821606346938,0.2357056460853559,0.743190485074872,233.0314265536723,461.2782817339161,0.34873268425801474,0.9083569572915706,69.66129943502824,95.05342884710184,0.1140502856831688,0.6074855201512834,15.021892655367232,19.305500292091423,0.302788307248523,0.9293357495610082,52.534392655367235,70.98201047202873,0.0798270342125248,0.9466929016726525,69.33241525423729,95.880076207282,0.06262562369961594,0.9878266777378302,668.7394067796611,923.7642138354438,0.045601232561727295,0.6683359459307436,6.8879943502824865,10.108107827927176,0.13596165133814458,0.7959993556047621,95.23064971751413,164.00760654574208,0.3032850717195393,0.5842160259321281,22.3454802259887,34.73082053621734,0.30587439319806,0.9875750536528768,682.5617231638419,916.0729925929082,0.04922335818301703,0.9420824967897762,1.8862994350282485,6.4060317286449076,0.03380986010223298,0.9875075115621215,342.9748587570621,435.0004474235923,0.052329210639451146,0.9581136247874699,113.13516949152543,157.24681759669892,0.0691361687668827,0.9501399546912714,68.16765536723165,89.74555058993072,0.11773964864572617,0.9078125990516184,107.50593220338983,156.15773892312984,0.1287651072820022,0.9353326049042605,94.00155367231639,121.79084345399875,0.13650657235989178,0.9535966268494013,57.17351694915254,73.13605228908811,0.0970542059856257,0.9577817646996515,77.04265536723165,117.61965187878155,0.07736205337823968,0.9655636313783796,97.16200564971751,137.4905481729237,0.07091036433102221,0.8263648626087023,39.72754237288136,61.94357913033221,0.16026046431115176,0.9993068159040662,2.5098870056497176,8.593936286976117,0.007025897412472133,0.9993939399776415,4.687853107344632,15.806648536640342,0.006013062050670726,0.9978923136508804,2.535310734463277,10.3773523320835,0.004156651633792579,0.9997533483042869,5.434322033898305,17.575083248085747,0.003119944193205532,0.9979741245166313,31.08968926553672,116.23778587009284,0.007616347321162046,0.9920393582630298,7.737994350282485,39.29203666263095,0.011274808282961497,0.9982599160868658,8.008474576271187,38.34344856365253,0.012948256577992371,0.9991141200825313,2.7189265536723166,8.611157924222532,0.006752946512589996,0.9977012636101702,0.2528248587570621,1.377010082485962,0.0053790018832391715,0.9967496181185648,4.274717514124294,15.062119156557753,0.008089209715269038,0.9984111097896293,3.698446327683616,16.570975960359863,0.003498473827372297,0.9996835226377772,33.66525423728814,145.76834706610057,0.002089676110137939,0.998073863373383,0.1672316384180791,0.6841149235796646,0.00510543868950791,0.9927709905361912,6.341666666666667,30.91067148383945,0.014755271689388377,0.9972711283265474,0.6803672316384181,2.693393150268304,0.00992501759097369,0.9996788124489853,29.57316384180791,135.60045240815438,0.0017378275131495339,1.0,0.0,0.0,0.0,0.9997410969518037,13.04406779661017,60.45818077416983,0.0020218012956837103,0.9998024942976826,3.0563559322033895,10.373394640148106,0.002738624860537095,0.9974221827471846,3.749858757062147,18.86718717990434,0.003703085012891304,0.9996250506136287,2.319915254237288,9.207656237694614,0.004611820776983126,0.9980664323110955,5.049011299435028,21.012229295907133,0.008197611528680662,0.9985581275911414,2.3634180790960455,11.455261832021096,0.003194606079688526,0.9997459511474781,2.1656779661016947,8.873592596440556,0.0031826225635012946,0.9999291115376874,1.601271186440678,6.174660554258171,0.0016130000794151054,0.9976907259810059,1.719632768361582,7.542682693422079,0.009074151781391862
Random Forest Regressor,none,0.9151656064314233,146.78213572903087,206.44918030390417,0.11903887716090544,0.9852512933767881,62.67969763327538,92.122162601662,0.049470559819716015,0.874287978355019,92.25677377589453,123.4592905965151,0.15948489517247033,0.9170240580465132,145.33007650659138,195.39052328546182,0.1303049049430847,0.9574793271732114,43.65401012241054,57.913327238421275,0.06510984816496193,0.9471064155554754,187.3188813559322,279.45948690417333,0.07319044158372506,0.9265775934920946,535.3230896892655,704.6278052843285,0.10549338122747196,0.864825469658097,111.08903013182675,198.19852016360227,0.20700335581928175,0.7688229695816813,210.32000706214689,438.1317269941293,0.2973237074682517,0.9396254810505771,57.76151153483994,76.89299110915942,0.09517807435839441,0.7422658393203103,12.662990112994349,15.565870091433627,0.2542096937736532,0.9472546687284433,45.135653719397354,60.93206127036409,0.07049922262753051,0.9677411203750543,55.85148469868174,74.2906423794794,0.05197707461470878,0.9891880245016433,668.4411040489645,891.5952872299533,0.04508041169100262,0.8188425797977591,5.090553672316386,7.494566232818982,0.10327740052190651,0.849048719699878,81.17069557438796,141.1883697565465,0.27261641421462435,0.7223229419142743,19.589747928436914,28.49229829572267,0.28370654397315065,0.9890443059937578,661.154857062147,877.8348105614232,0.046949529261541514,0.9765844567295949,2.6462641242937854,4.097646644719962,0.053582089050309395,0.9891079329304158,326.324211393597,409.4966124430346,0.04898382536482469,0.9747498988655849,92.3975322033898,122.92215811103021,0.05867053178027154,0.9602810871228238,59.138769020715614,80.17373192191232,0.10133400997809942,0.9217300975675805,94.71226920903955,144.15007751940988,0.11169164468090027,0.9501954933668034,78.5035411487759,106.66915296065164,0.11264339310256602,0.9594386377127322,50.811728907721275,68.39088781754069,0.08550962512524343,0.9673901560326519,68.86103107344633,103.43825278611567,0.0671506143192291,0.9794640364556573,78.05278399246706,106.08926019159557,0.059835174978755234,0.8939064771893719,32.73693088512242,50.783330111965284,0.1342049983875826,0.9840626425654614,32.73090883945386,43.968811803618486,0.05577438337902811,0.9874847598938271,55.37754325564972,75.46582335451657,0.05112567028076468,0.9860243010426255,24.11571875,33.23708161385543,0.03682553223200115,0.9905710199194564,73.7004538606403,118.58708332502019,0.028625800259590148,0.9836922747245667,248.5648132062147,332.620615739146,0.05100090382601201,0.9734355654361142,49.432055025894535,85.75468836787263,0.09020858529900944,0.9714565697152133,80.29757862523539,151.978301862147,0.1242385110582165,0.9898951102708256,22.02868243879472,30.69679519757509,0.03790951671415059,0.9629781263796438,4.506364642184558,5.838569077309894,0.0851080818203968,0.9883283981499889,21.31737564736347,28.939008099521054,0.03641438750559053,0.9905095898156786,28.439585981638416,40.5071823734942,0.02556340082231262,0.9974167599179875,288.97466454802253,418.7725093470418,0.019991543504118463,0.9706436945957186,2.183871939736347,3.0174794217005174,0.04554307960622074,0.9664847668432545,39.614639712806024,66.54268915279701,0.12470435888433153,0.9614689933275832,7.431592066854989,10.614547523025031,0.10579434983561957,0.9973479512160739,282.6007099811675,416.99711482452807,0.019995291268637846,0.9941272040230548,1.3577189265536724,2.0611815952728296,0.02603171240247511,0.9971517373114707,142.23519150188326,201.69001348037764,0.021250184977605252,0.9949312785341815,40.56768286252355,54.84815753277665,0.026135013173983312,0.9929632993368851,21.757245715630887,33.73947213561607,0.033357009759804324,0.9920267458947836,31.230405131826743,44.68522608128483,0.040666092845660556,0.9910637278328693,32.30258825329567,45.236200179948426,0.046780545752099736,0.9928806494083506,18.690642090395485,28.26016167849575,0.033202603957553936,0.9927603717536777,32.47038575800376,48.3583536993445,0.03418164198690251,0.9960183871313848,31.29274927024482,45.99833237595415,0.02385791868625497,0.9708097027558091,16.450970433145013,26.760827800972272,0.061948435474276094
Ridge Regressor (multioutput),none,0.9058646428762114,166.114653215504,220.00365674092788,0.16425467440493496,0.9260298610648509,149.16437309660583,196.72366011378173,0.1529032038032329,0.8688131610255662,95.73675552121341,126.10172973050338,0.17683683168077827,0.9343346000175707,134.47168691566176,173.0044077387789,0.12934765782531424,0.950463045244288,47.96708375168377,62.591498523344995,0.07263455539302603,0.9430268609961121,214.71017262629047,288.07866598771756,0.08575637212844844,0.8818321475562231,725.3113958911351,890.4814299500144,0.1639220283995679,0.8331185545620077,155.5398158808278,221.64809011535732,0.43768118649297694,0.6500131677820171,329.09817634410444,526.917449397214,0.6766675987204025,0.9319919172014,59.92275285180469,82.30024852211389,0.1000727911475445,0.7755304202654514,11.674260197020827,14.537776041208271,0.22263215263822606,0.9363629090092757,53.50332696663046,67.93491501686903,0.09149047516582723,0.963451995864919,61.20267123544086,79.13888781211969,0.05757269875954131,0.9886756200747258,706.2413866135234,908.723630145131,0.05636279533940784,0.8553468136281219,4.889387907353231,6.697386164083479,0.10542583372596831,0.7865902626289794,125.31849663089673,167.5498740268383,0.6206107576750433,0.6880221462719659,19.72045368263856,30.217289303150803,0.2972581454479556,0.9881127635459233,708.8650563668778,910.2587611259007,0.05799699182107733,0.9801523181349696,3.105499704467711,3.7915097493627825,0.07098259035251221,0.9896372700647289,310.83596977028384,398.3530871834511,0.05108630436960312,0.9730871235441967,96.91508774484443,126.9537533630848,0.06125725841663156,0.9557612467369332,60.29082332018159,84.59246147590092,0.10162994606932843,0.9359853417017323,88.06790772142035,128.98147044951082,0.11305042471938467,0.9515830840993232,78.53187200461227,105.35421970590268,0.12318396167553369,0.9609028192049499,51.71173835111858,66.50251670424602,0.10438060870586793,0.9701672311332281,67.39789923110776,98.93077085989275,0.07261152759239245,0.9834092310928293,70.06720856697893,95.25214078912965,0.05888754912691969,0.8761086633940567,37.88409780498469,55.20110538329757,0.1612824911390297,0.891602006762874,89.54527916409141,114.67594325403783,0.1686466479439399,0.9478285385598335,122.39261956595705,153.7208108347475,0.11951783236683818,0.9615615294227557,43.30460064500337,55.12378718460841,0.06836836083827194,0.9672173488723652,167.90833858007835,218.44458736292984,0.06680886112384636,0.913436030575371,608.8883510148762,764.4039417103513,0.1396699498093833,0.8519663420074649,147.88515137019377,208.60866771345007,0.41207570249575487,0.8249519316618552,255.93639486843455,372.5277545683276,0.6334895673298133,0.9377328181102518,58.333277984210795,78.73398945594212,0.09994547799211662,0.8138410462280004,10.298835872695202,13.242609795162442,0.200030793201522,0.9475720144648501,46.60175615410367,61.65239705135456,0.08178206941156542,0.9715292623738745,54.74379401623156,69.86060492370896,0.052835756190072636,0.989775587364666,664.5293245099847,862.5072923888983,0.051676252033208706,0.8703787276431434,4.666200299203298,6.342182387836656,0.10068803228714104,0.8061315427013405,121.22856472837053,159.64083815253412,0.5874866397412976,0.7320957889107509,19.35592627597503,27.989700795037365,0.2961878913207221,0.9890268131929736,667.6119208104797,873.9334217160747,0.05271653644207002,0.9827201740033291,2.965260552054928,3.5357129606586364,0.06587796245066758,0.9904753576439311,292.4080965573389,381.64974694327356,0.04758060426533141,0.9771380299062509,87.77126643006818,117.01418670785107,0.05663766929217925,0.9578182637490669,57.258420998119696,82.59483833523798,0.09643884541490429,0.9567864438648287,73.93125988428794,105.46165772867226,0.10016092611930996,0.9554010775049258,75.0414771749702,101.09765570287016,0.11989150483954732,0.971513557260701,41.8752821169186,56.591595498334904,0.0840715629130088,0.9765164873882197,63.14986891747028,87.77724854506407,0.07019796713588496,0.9852872398511504,66.61094284967955,89.687217187281,0.05505610765480981,0.9064724276613466,34.03148917095389,47.99677405408018,0.14764377827084843
Linear SVR (multioutput),none,0.6368061388658641,275.06897034225125,372.54476998471154,0.2640883027861079,0.667209680543593,265.39488236391014,363.81250369117566,0.24726188705036123,0.5733149763917416,163.24493031249006,224.997955252994,0.2766736725298692,0.9298282937254991,137.55542066318807,177.44744495220746,0.12490210216788356,0.30633854597898813,174.08052570509278,233.72895850758024,0.22863671969917929,0.8789628207091041,339.1873875876551,422.308065394157,0.13588409479823396,0.6417980999826425,1176.5033704417674,1554.829014770563,0.23527013688442933,0.314636791240677,260.85017562762255,450.0955581808747,0.3988285877259714,-0.571315787687745,797.1080781427916,1076.3524082603426,2.2092474685871966,0.8670997805511845,84.78542797544145,114.5132603614039,0.12836796112939905,0.24096136695289072,19.886728775918762,24.443622982146774,0.3489472179482617,0.845049004376173,85.45689288584384,105.71168620139025,0.1454644115216806,0.7513807011563312,150.87691672059668,207.2080144621479,0.13481367758421606,0.9666580351516636,1130.4760817234246,1543.8850745474879,0.07279482556647746,-0.6155082990187359,15.299280468626431,22.410740994840822,0.2727554521428955,0.25094536547193175,183.9028222220998,314.1433600374646,0.43448666411236336,0.5757695512081968,21.093117074925985,35.23970051163967,0.2593229064337897,0.979201888829411,939.9333988707431,1209.6314247473913,0.0714338406541552,0.787197380315259,8.86199461826235,12.406418213536911,0.15662484391322556,0.9712231751998286,535.0900875924383,656.4018992666552,0.0843881710702129,0.8937095608596195,191.34233684703435,244.05978831412023,0.11796903709426566,0.7442793039420055,146.00978137810114,200.69235007358947,0.18964313312322367,0.8171154086460095,138.5758312836154,219.62676035676895,0.13472447827567907,0.8811507383877955,114.76565509248697,165.0818889691523,0.16274359932631544,0.9420847250558405,60.122515960970645,81.69971325272789,0.12871971318866973,0.9214566396374535,110.03355349302046,159.08179197461436,0.10220011175670737,0.9608498212158878,107.43959223763636,144.60532710877067,0.07990171095347343,0.7027717222328153,59.311325196738714,85.56179190793097,0.23155133425103075,0.5396603946952396,180.38613288074066,235.7812204702504,0.34717882036865,0.9113274913783422,153.52261222162576,201.96890607897654,0.13846012428384824,0.25374280364819324,178.50723760257483,236.8041203584262,0.23446559491155872,0.8106297960676438,353.0971132744159,483.79951538063716,0.12742686346692367,0.5733532883176058,1154.7214576878841,1587.7462868868577,0.2226650966834445,0.312314460818335,262.1429170068204,451.0853550929224,0.4041348540126564,0.16690283930622812,635.6866250554685,835.046479147313,1.7778880198321947,0.8811961819706197,79.19313709787379,108.00301956361366,0.12026642367242191,0.5338394911219062,15.855819281672025,20.450786425798647,0.28958022484779766,0.8447108559686805,85.31689050216121,105.78260822203404,0.145340899382212,0.7138185160237989,156.94284012000293,214.84807026987514,0.1410749650912748,0.9702721190982897,1036.658579769855,1440.902840030941,0.07023098947566445,-0.609911874910294,15.0192780426739,22.263335196769283,0.2680539769035295,0.23764644663356965,186.02097730569074,317.2946392621177,0.44076710449254886,0.5766791425565775,21.154021648050623,35.18898793749074,0.26127338992016036,0.9800730109044683,919.2171570707484,1182.9253598693108,0.06949709306308187,0.7873446130957628,8.85746346943911,12.41064713871835,0.15696671836930576,0.9675346123684503,556.0477184303227,690.4186939147357,0.08700638746439701,0.9313354055052059,144.3613770223838,199.27863131213655,0.0905358261625906,0.718894984801542,152.15516260986948,206.8547744519135,0.1926065583040352,0.8092540881183423,141.4827822071425,224.10961139734206,0.13591486692273985,0.8828878742852416,113.50635703078038,163.96739855672223,0.16095695734822085,0.9193346458651586,74.1890439030871,95.71564200328545,0.13867106238760335,0.9148136603616659,112.27962266078083,162.51680410453758,0.09646063098456772,0.9604556473647503,108.3975064705219,147.23089576497,0.07957448115665691,0.7593411987680947,55.54711108907708,76.73046713287252,0.23181113380130758
Polynomial SVR (multioutput),none,0.4595205227836532,915.3477673362715,1172.9462619185533,0.4068709195832858,0.4863864388593997,893.022148426739,1156.6566125160546,0.3828658504582897,0.309932828667198,238.34438942111402,288.76821686522334,0.5976695520271853,0.4913310079082457,414.80327974272996,482.73768598757664,0.4194131769759939,0.738411891979953,122.18692950614313,143.3515607496074,0.21415723934316266,0.2334362139927234,863.4039230954,1066.4802105808517,0.3640068949964509,0.09599098363969216,2074.77661990122,2474.908795825545,0.5767603925957149,0.37763896801950947,285.72087916136684,429.07999522226555,0.7507679490962744,0.26532525740100216,468.3782986133643,780.3344882394415,0.7461118640287987,0.5917112961900397,170.73987868820367,201.27025209721373,0.3695717469311805,0.6427189391440051,14.646970789494132,18.418831789553657,0.30143307375504924,0.6153414738802272,147.2754182886519,166.30505333411196,0.27084576852930065,0.6913256404821064,198.31153763282902,230.08083234645596,0.21785027299091214,-0.056054689220600196,6796.171885813221,8818.466955272219,0.4824129298424536,0.5888387504196677,8.969381578692786,11.300232798889109,0.20023967335654655,0.3792101423209796,173.4784226385628,286.3922459002961,0.5240230109788125,0.5852899167866842,22.0038464889628,34.76927529366521,0.308636790741375,-0.05425451560184785,6650.138606499941,8620.907182002618,0.486446789724448,0.5022071996476204,14.63113515447002,18.91522326115131,0.29400532960605436,0.03150439250948989,3008.232018064525,3862.3638824894438,0.4668799445459161,0.46989242067631165,473.52368235952986,563.114499959094,0.3398195536715014,0.6204152777877094,209.62484385566995,247.85452123694336,0.4279910914713356,0.5860538438439669,263.6339251004028,330.27291841649117,0.4062017225344419,0.6481112717682532,233.6678736250791,282.31502442008457,0.453110855139767,0.7163345521121754,152.83973660881762,180.36201838398574,0.35474044891703893,0.6208085911139803,288.07222961801807,349.74573463765216,0.34642080411556475,0.4800914066456508,451.5674502497104,533.7944453487509,0.3880356809481173,0.7759205302602383,53.898788246941855,74.29272742325486,0.2710913523020338,0.40494997175629566,217.2765140666739,268.2486664318876,0.5272032366962878,0.5002774739526412,401.82357310560644,479.1632424956399,0.4003379942878208,0.7628463252445807,107.69783909744643,136.7117825729623,0.19307849162269766,0.28743720865559397,812.9731208809369,1029.9625585896283,0.33215501810638515,0.14234618450085823,1986.4429287351454,2408.177441441866,0.5513691286816162,0.3874211716456361,274.74605748653676,424.33214706364777,0.6848562399365087,0.2528533089788308,468.8926329629895,796.1334697213449,0.6951609483940123,0.6150437615280835,162.2730772176665,195.7999288773567,0.3527661346174201,0.6949995516222716,13.392174126055101,17.014342071323725,0.28741733162601163,0.6506995857322513,135.50181005329864,159.28735800558968,0.24907662883472093,0.7131146315742193,184.18578404684524,222.13067330825524,0.20388840197410046,-0.03427172003721979,6677.607434213163,8725.95667350162,0.47007878570592676,0.6173962900552691,8.146260992456732,10.871134071221421,0.18061397103398624,0.38671134759173237,168.36631181130704,283.83883994482306,0.49471299959727694,0.594139544903322,21.38367348728392,34.41252034070843,0.29988120924726847,-0.03118849961810699,6529.433846642542,8525.278790601089,0.4735524744113683,0.5738263591080097,13.291950731417685,17.57488512309355,0.2559375309659831,0.05060270352956986,2969.0135199682018,3823.624659303604,0.4572312601332031,0.4768384923495247,468.325838811748,559.9490156761951,0.3309834427473687,0.674272563587851,183.84294413984017,229.41639392075712,0.3711722587277744,0.5919843559256565,263.196838486592,328.8792537095785,0.40028587693573714,0.6588650489826902,229.63895665083015,279.84604565856097,0.4353085560085011,0.7276707218924843,150.46353481370596,177.08918867391907,0.34663689993108915,0.6237443663255718,287.1988606393403,350.9585530641608,0.33929704879804784,0.502510482758677,433.5541329770038,522.7453414287295,0.36458819210069005,0.8209561777980987,49.9062429505788,65.66901981985191,0.2569220507937268
